t,cmd_px,cmd_py,cmd_pz,cmd_qx,cmd_qy,cmd_qz,cmd_qw,cmd_jaw_sep,grip_px,grip_py,grip_pz,grip_qx,grip_qy,grip_qz,grip_qw,grip_jaw_sep,peg_px,peg_py,peg_pz,peg_qx,peg_qy,peg_qz,peg_qw,f_gripper_peg,f_peg_table,f_peg_cuboid,f_cuboid_table
317,0.19985734433045158,0.20021328206042396,0.24999908805767282,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805767282,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106573495032892,0.20014446490384594,0.04999908714827511,-2.4704870805799918e-05,-7.667006883154523e-06,-0.00459020522250154,0.9999894646179537,0.0,0.9809895222331082,0.0,9.810000000000374
318,0.19985734433045158,0.20021328206042396,0.24999908805767282,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805767282,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106730568100312,0.2001444458930838,0.0499990880578792,-2.458920019310438e-05,7.727878777753839e-06,-0.0045902229320278634,0.9999894645390447,0.0,0.9810104777661656,0.0,9.810000000000574
319,0.19985734433045158,0.20021328206042396,0.2499990880577141,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.2499990880577141,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.2010657351891183,0.2001444649018291,0.049999087148275036,-2.4704870868266494e-05,-7.667006691019994e-06,-0.004590213020728998,0.9999894645821579,0.0,0.9809895222340513,0.0,9.81000000000032
320,0.19985734433045158,0.20021328206042396,0.2499990880577141,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.2499990880577141,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106730591979236,0.2001444458910415,0.049999088057879434,-2.4589200125649276e-05,7.727878970642894e-06,-0.004590230730254998,0.9999894645032488,0.0,0.9810104777678015,0.0,9.809999999996093
321,0.19985734433045158,0.20021328206042396,0.24999908805774718,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805774718,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106573542790784,0.2001444648998112,0.04999908714827526,-2.470487091993158e-05,-7.667006497162449e-06,-0.00459022081895598,0.9999894645463618,0.0,0.9809895222321756,0.0,9.8100000000014
322,0.19985734433045158,0.20021328206042396,0.24999908805774718,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805774718,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106730615858132,0.20014444588900004,0.049999088057879365,-2.458920006669209e-05,7.727879160764594e-06,-0.004590238528481841,0.9999894644674526,0.0,0.9810104777662007,0.0,9.810000000000839
323,0.19985734433045158,0.20021328206042396,0.24999908805777363,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805777363,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.2010657356666971,0.20014446489779433,0.0499990871482752,-2.4704870982103327e-05,-7.667006306261131e-06,-0.004590228617182841,0.9999894645105659,0.0,0.9809895222336772,0.0,9.80999999999667
324,0.19985734433045158,0.20021328206042396,0.24999908805777363,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805777363,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.2010673063973704,0.20014444588695907,0.04999908805787917,-2.4589200012708576e-05,7.727879351908808e-06,-0.004590246326708391,0.9999894644316566,0.0,0.9810104777651997,0.0,9.80999999999723
325,0.19985734433045158,0.20021328206042396,0.24999908805779475,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805779475,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106573590548646,0.2001444648957779,0.049999087148275015,-2.470487104848618e-05,-7.667006114124094e-06,-0.004590236415409103,0.9999894644747699,0.0,0.9809895222349118,0.0,9.810000000005015
326,0.19985734433045158,0.20021328206042396,0.24999908805779475,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805779475,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.2010673066361596,0.20014444588491748,0.04999908805787919,-2.4589199952661987e-05,7.727879544701618e-06,-0.0045902541249344805,0.9999894643958603,0.0,0.981010477766679,0.0,9.810000000004948
327,0.19985734433045158,0.20021328206042396,0.24999908805781165,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805781165,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106573614427595,0.20014446489376073,0.049999087148275015,-2.4704871107937312e-05,-7.667005920863918e-06,-0.0045902442136351905,0.9999894644389737,0.0,0.9809895222333685,0.0,9.810000000000429
328,0.19985734433045158,0.20021328206042396,0.24999908805781165,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805781165,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106730687494878,0.2001444458828751,0.04999908805787942,-2.4589199885065142e-05,7.72787973711189e-06,-0.0045902619231603155,0.9999894643600641,0.0,0.9810104777681614,0.0,9.809999999991401
329,0.19985734433045158,0.20021328206042396,0.2499990880578252,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.2499990880578252,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.2010657363830654,0.20014446489174278,0.04999908714827524,-2.4704871159842363e-05,-7.667005727509375e-06,-0.004590252011860958,0.9999894644031776,0.0,0.9809895222320761,0.0,9.810000000001578
330,0.19985734433045158,0.20021328206042396,0.2499990880578252,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.2499990880578252,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106730711373763,0.200144445880834,0.04999908805787923,-2.458919982969391e-05,7.72787992652636e-06,-0.004590269721385805,0.9999894643242678,0.0,0.9810104777654498,0.0,9.810000000001224
331,0.19985734433045158,0.20021328206042396,0.249999088057836,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.249999088057836,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106573662185456,0.20014446488972631,0.04999908714827507,-2.4704871225915785e-05,-7.66700553708894e-06,-0.004590259810086232,0.9999894643673813,0.0,0.9809895222347609,0.0,9.810000000000633
332,0.19985734433045158,0.20021328206042396,0.249999088057836,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.249999088057836,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106730735252687,0.2001444458787921,0.04999908805787935,-2.458919976668122e-05,7.72788011970748e-06,-0.004590277519610943,0.9999894642884715,0.0,0.9810104777671923,0.0,9.810000000001514
333,0.19985734433045158,0.20021328206042396,0.24999908805784465,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805784465,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.2010657368606441,0.20014446488770882,0.04999908714827517,-2.4704871281904357e-05,-7.667005343064906e-06,-0.004590267608311339,0.9999894643315851,0.0,0.9809895222327569,0.0,9.809999999999944
334,0.19985734433045158,0.20021328206042396,0.24999908805784465,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805784465,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106730759131586,0.2001444458767507,0.04999908805787926,-2.4589199708614207e-05,7.727880310340337e-06,-0.004590285317835865,0.9999894642526751,0.0,0.9810104777662447,0.0,9.809999999999954
335,0.19985734433045158,0.20021328206042396,0.24999908805785157,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805785157,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106573709943337,0.200144464885692,0.04999908714827509,-2.4704871344695723e-05,-7.667005151671822e-06,-0.004590275406536121,0.9999894642957887,0.0,0.9809895222340169,0.0,9.8100000000012
336,0.19985734433045158,0.20021328206042396,0.24999908805785157,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805785157,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.201067307830105,0.20014444587470873,0.04999908805787938,-2.4589199645014213e-05,7.727880502757107e-06,-0.004590293116060145,0.9999894642168785,0.0,0.9810104777669473,0.0,9.809999999992726
337,0.19985734433045158,0.20021328206042396,0.24999908805785714,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805785714,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.2010657373382229,0.20014446488367477,0.04999908714827509,-2.4704871403655474e-05,-7.667004957621117e-06,-0.004590283204760401,0.9999894642599924,0.0,0.980989522231848,0.0,9.810000000005115
338,0.19985734433045158,0.20021328206042396,0.24999908805785714,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805785714,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.2010673080688941,0.20014444587266736,0.049999088057879296,-2.4589199587322934e-05,7.727880694543525e-06,-0.00459030091428438,0.999989464181082,0.0,0.9810104777673812,0.0,9.809999999993055
339,0.19985734433045158,0.20021328206042396,0.24999908805786158,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805786158,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.2010657375770121,0.2001444648816573,0.04999908714827521,-2.4704871460224268e-05,-7.667004766865228e-06,-0.00459029100298439,0.9999894642241959,0.0,0.9809895222335856,0.0,9.810000000012568
340,0.19985734433045158,0.20021328206042396,0.24999908805786158,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805786158,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106730830768307,0.20014444587062535,0.04999908805787939,-2.4589199523359597e-05,7.727880884926252e-06,-0.004590308712508123,0.9999894641452853,0.0,0.9810104777659269,0.0,9.809999999992419
341,0.19985734433045158,0.20021328206042396,0.24999908805786514,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805786514,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106573781580156,0.2001444648796404,0.04999908714827512,-2.470487152252263e-05,-7.667004573406437e-06,-0.004590298801207947,0.9999894641883993,0.0,0.9809895222328322,0.0,9.8100000000045
342,0.19985734433045158,0.20021328206042396,0.24999908805786514,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805786514,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106730854647226,0.20014444586858404,0.04999908805787931,-2.4589199466295126e-05,7.727881077608968e-06,-0.004590316510731402,0.9999894641094887,0.0,0.9810104777671622,0.0,9.809999999996357
343,0.19985734433045158,0.20021328206042396,0.24999908805786797,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805786797,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106573805459088,0.20014446487762333,0.04999908714827512,-2.470487158272374e-05,-7.667004381550239e-06,-0.004590306599431233,0.9999894641526028,0.0,0.9809895222331376,0.0,9.809999999997293
344,0.19985734433045158,0.20021328206042396,0.24999908805786797,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805786797,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106730878526138,0.20014444586654176,0.04999908805787952,-2.4589199399476326e-05,7.727881269648448e-06,-0.004590324308954392,0.999989464073692,0.0,0.9810104777678375,0.0,9.810000000001093
345,0.19985734433045158,0.20021328206042396,0.24999908805787027,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787027,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106573829338034,0.20014446487560544,0.04999908714827532,-2.470487163519466e-05,-7.667004188201819e-06,-0.004590314397653956,0.9999894641168061,0.0,0.9809895222321416,0.0,9.810000000000993
346,0.19985734433045158,0.20021328206042396,0.24999908805787027,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787027,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106730902405034,0.2001444458645,0.049999088057879525,-2.4589199338201955e-05,7.727881460144808e-06,-0.0045903321071768975,0.9999894640378952,0.0,0.9810104777667608,0.0,9.809999999997622
347,0.19985734433045158,0.20021328206042396,0.24999908805787213,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787213,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106573853216966,0.20014446487358858,0.04999908714827524,-2.4704871697989398e-05,-7.667003996229784e-06,-0.004590322195876315,0.9999894640810094,0.0,0.9809895222329663,0.0,9.81000000000506
348,0.19985734433045158,0.20021328206042396,0.24999908805787213,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787213,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.2010673092628394,0.2001444458624594,0.04999908805787921,-2.4589199288302984e-05,7.727881651442818e-06,-0.004590339905399135,0.9999894640020984,0.0,0.9810104777660775,0.0,9.80999999999661
349,0.19985734433045158,0.20021328206042396,0.24999908805787355,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787355,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106573877095896,0.20014446487157256,0.04999908714827492,-2.4704871768817097e-05,-7.667003804484913e-06,-0.0045903299940987215,0.9999894640452126,0.0,0.9809895222336179,0.0,9.810000000004774
350,0.19985734433045158,0.20021328206042396,0.24999908805787355,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787355,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.2010673095016286,0.2001444458604179,0.0499990880578792,-2.4589199229432483e-05,7.727881844556772e-06,-0.004590347703621313,0.9999894639663015,0.0,0.9810104777679822,0.0,9.809999999996416
351,0.19985734433045158,0.20021328206042396,0.24999908805787469,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787469,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.2010657390097484,0.20014446486955512,0.049999087148274994,-2.4704871825766734e-05,-7.667003611078438e-06,-0.004590337792320772,0.9999894640094158,0.0,0.980989522232546,0.0,9.810000000000725
352,0.19985734433045158,0.20021328206042396,0.24999908805787469,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787469,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106730974041762,0.20014444585837554,0.04999908805787941,-2.4589199162074874e-05,7.72788203593088e-06,-0.004590355501843128,0.9999894639305045,0.0,0.9810104777683617,0.0,9.810000000000699
353,0.19985734433045158,0.20021328206042396,0.24999908805787563,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787563,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106573924853768,0.20014446486753687,0.04999908714827531,-2.4704871874840275e-05,-7.667003418889408e-06,-0.004590345590542381,0.999989463973619,0.0,0.9809895222326752,0.0,9.810000000001239
354,0.19985734433045158,0.20021328206042396,0.24999908805787563,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787563,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106730997920647,0.20014444585633376,0.04999908805787941,-2.4589199100683204e-05,7.727882225611605e-06,-0.0045903633000644595,0.9999894638947076,0.0,0.9810104777654585,0.0,9.809999999996295
355,0.19985734433045158,0.20021328206042396,0.24999908805787638,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787638,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.2010657394873269,0.20014446486551968,0.04999908714827534,-2.470487193438923e-05,-7.667003227859946e-06,-0.004590353388763526,0.9999894639378221,0.0,0.9809895222345104,0.0,9.80999999999748
356,0.19985734433045158,0.20021328206042396,0.24999908805787638,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787638,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106731021799554,0.20014444585429214,0.0499990880578794,-2.4589199040772513e-05,7.727882417376325e-06,-0.004590371098285409,0.9999894638589104,0.0,0.9810104777654549,0.0,9.810000000005383
357,0.19985734433045158,0.20021328206042396,0.249999088057877,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.249999088057877,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.2010657397261163,0.2001444648635029,0.049999087148275216,-2.4704871997813457e-05,-7.667003034802266e-06,-0.004590361186984413,0.999989463902025,0.0,0.9809895222341125,0.0,9.810000000000274
358,0.19985734433045158,0.20021328206042396,0.249999088057877,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.249999088057877,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106731045678472,0.20014444585225022,0.049999088057879504,-2.458919897780353e-05,7.727882610303732e-06,-0.0045903788965060135,0.9999894638231133,0.0,0.9810104777672133,0.0,9.810000000004555
359,0.19985734433045158,0.20021328206042396,0.2499990880578775,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.2499990880578775,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106573996490568,0.2001444648614851,0.04999908714827541,-2.4704872051190583e-05,-7.667002841965928e-06,-0.004590368985204871,0.9999894638662279,0.0,0.9809895222333619,0.0,9.809999999987705
360,0.19985734433045158,0.20021328206042396,0.2499990880578775,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.2499990880578775,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106731069557357,0.20014444585020885,0.049999088057879386,-2.4589198920318908e-05,7.727882799852441e-06,-0.004590386694726286,0.9999894637873161,0.0,0.9810104777649954,0.0,9.810000000005791
361,0.19985734433045158,0.20021328206042396,0.24999908805787788,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787788,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106574020369491,0.20014446485946863,0.04999908714827521,-2.4704872117946842e-05,-7.667002650608651e-06,-0.004590376783425094,0.9999894638304309,0.0,0.9809895222346064,0.0,9.810000000000581
